BBS5,BBS7,LZTFL1,TTC8,BBS9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNB1,CDK1,CCNB2,PKMYT1,CKS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSS,GOLPH3L,RADIL,PPARGC1B,PPFIBP1,MLXIP,SETX,PNKD,ATRIP,PRMT9,DCUN1D5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSMD14,PSMA8,PSMD6,PSMD11,PSMD12,PSMC4,PSMC5,PSMD3,PSMB8,PSMC2,UBE3A,PSMD5,PSMD2,PSMD8,PSMC6,PSMD7,PSMC1,PSMC3,PSMD1,PSMD10,CCDC92,PSMD4,USP14,C19orf60,NCOA4,PSMD13,ADRM1,PSMD9,PAAF1,UCHL5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTL,TSC22D1,TSC22D3,TSC22D2,WNK2,NRBP2,NRBP1,WNK3,TSC22D4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCCHC3,GNL3,ZSCAN25,DHX57,PAK1IP1,BMS1,PAPD5,DDX56,RRP9,ZNF629,DDX10,RPL36A,RPL7L1,ZCRB1,KRI1,SKIV2L,RSBN1L,RPS26,ZNF574,SERBP1,H1F0,NOP16,RIOX2,RRP12,SRRM1,ZNF771,FYTTD1,CHERP,ZNF22,CCDC124,NIFK,RPS17,NSA2,AATF,DHX29,RSL1D1,RRS1,YTHDF3,TSR1,PES1,LIN28B,CCDC86,DDX31,MPHOSPH10,DDX18,STAU1,YBX3,ZBTB24,IMP4,SURF6,PURA,CCDC59,C12orf43,PHAX,IGF2BP3,ESF1,RSBN1,NKRF,ZC3HAV1,SMARCA5,ZNF768,C1orf35,GPATCH4,RPF2,NOL10,ZNF668,NOP56,LARP1B,DRG1,NAT10,GNL2,LARP7,NIP7,FARS2,NSD2,NVL,RBM34,ZC3H8,DDX24,MRPS22,PUM3,RRP8,DDX47,ZNF512,FOCAD,XRN2,PABPC4,SF3B2,ZNF526,RRP15,UTP3,NOL12,NOP53,LLPH,RIOX1,HERC5,C8orf33,SPTY2D1,RBMX2,SRP68,REXO4,ZNF189,CTCF,SDAD1,IMP3,DDX55,STAU2,RPL26,DHX30,DKC1,RPL15,TOE1,RPL17,FTSJ3,HP1BP3,NMNAT1,DDX27,PPAN-P2RY11,ZC3H10,RPS5,BOP1,NGDN,CCDC137,RBM19,NOC2L,LTV1,UTP18,PWP1,RSL24D1,ZNF622,LYAR,MOV10,NOP2,GLYR1,RPF1,SET,DDX50,UTP23,KNOP1,RPS24,MYBBP1A,PRDM15,RBM28,NOL6,RPL13A,ZNF770,AVEN,DDX54,MRPS26,GTPBP4,YBX2,ZCCHC9,NOC3L,UTP14A,RRP1B,DDX21,CEBPZ,BRIX1,YTHDC2,ZNF689,ZBTB11,C7orf50,NOC4L,ABT1,MAK16,LARP1,RPS13,GNL3L,BUD13,SRP72,KRR1,WDR36,GAR1,MYEF2,WDR12,RTCB,EBNA1BP2,TTF1,POP1,MRTO4,UPF1,GZF1,SPOUT1,RPL26L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEP104,CEP97,CCP110,CEP290,NEK1,C21orf2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YPEL5,MKLN1,ZMYND19,ARMC8,RANBP9,RMND5A,GID8,WDR26,GID4,MAEA,RANBP10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAF1,CSNK2A1,RBM46,SUPT4H1,GTF2F2,NCL,DOK4,POLR2B,SUPT5H,POLR2E,CSNK2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCCHC3,GNL3,ZSCAN25,DHX57,PAK1IP1,BMS1,PAPD5,DDX56,RRP9,ZNF629,RPL36A,DDX10,RPL7L1,ZCRB1,KRI1,SKIV2L,RSBN1L,RPS26,ZNF574,SERBP1,H1F0,NOP16,RIOX2,RRP12,SRRM1,ZNF771,FYTTD1,CCDC124,CHERP,ZNF22,NIFK,RPS17,NSA2,AATF,DHX29,RSL1D1,RRS1,YTHDF3,TSR1,PES1,LIN28B,CCDC86,DDX31,MPHOSPH10,DDX18,STAU1,YBX3,ZBTB24,IMP4,SURF6,PURA,CCDC59,C12orf43,PHAX,IGF2BP3,ESF1,RSBN1,NKRF,ZC3HAV1,SMARCA5,ZNF768,C1orf35,ZNF668,GPATCH4,RPF2,NOL10,NOP56,LARP1B,DRG1,NAT10,GNL2,LARP7,NIP7,FARS2,NSD2,NVL,RBM34,ZC3H8,DDX24,MRPS22,PUM3,RRP8,DDX47,ZNF512,FOCAD,XRN2,PABPC4,SF3B2,UTP3,RRP15,NOL12,NOP53,RIOX1,LLPH,C8orf33,HERC5,SPTY2D1,SRP68,RBMX2,REXO4,ZNF189,CTCF,SDAD1,IMP3,DDX55,STAU2,DHX30,RPL15,DKC1,RPL26,TOE1,RPL17,FTSJ3,HP1BP3,NMNAT1,DDX27,PPAN-P2RY11,ZC3H10,RPS5,BOP1,NGDN,CCDC137,RBM19,NOC2L,LTV1,PWP1,UTP18,RSL24D1,ZNF622,LYAR,MOV10,NOP2,RPF1,GLYR1,DDX50,UTP23,KNOP1,RPS24,MYBBP1A,PRDM15,RBM28,RPL13A,NOL6,ZNF770,AVEN,DDX54,MRPS26,GTPBP4,YBX2,ZCCHC9,NOC3L,UTP14A,DDX21,CEBPZ,RRP1B,BRIX1,MAK16,ZNF689,ZBTB11,C7orf50,NOC4L,ABT1,YTHDC2,RPS13,LARP1,GNL3L,BUD13,SRP72,KRR1,WDR36,GAR1,WDR12,MYEF2,RTCB,EBNA1BP2,TTF1,POP1,MRTO4,UPF1,GZF1,SPOUT1,RPL26L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCTS1,SYAP1,POLDIP3,TCEA1,DNAJC17,FKBP3,POFUT2,DENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PARD3,WWC1,PRKCZ,PTPN14,PTPN21,PARD6B,LLGL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USP46,RAD51AP1,PHLPP2,PHLPP1,DMWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDK2,ST6GAL2,LAMA1,PTPRZ1,HEG1,SDK1,LGALS3,ABCB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCLRE1C,TRIM26,PRKAG2,SPATA20,ZSWIM8,ANKRD52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUBB4B,ATP1A1,TUBB4A,TUBB2A,TUBA1C,TUBB6,POLR2B,TUBB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHPK,FAM219A,FBXO10,NBN,RAD50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FECH,MOB4,STRN,CTTNBP2NL,STRN3,CTTNBP2,SIKE1,PPP4R1,PPP2R3B,STRIP1,TBCCD1,STRN4,PPP2CB,SLMAP,STRIP2,FGFR1OP2,MAP4K4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USO1,SLC30A6,SLC30A7,FAM83B,SLC30A5,BTBD3,SEC16A,BLZF1,PKP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNX25,IMMP1L,PIEZO1,ZDHHC21,NAT8L,KLHL2,TMEM248,TSPAN5,MRM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCFD2,NBAS,STX18,BNIP1,USE1,SCFD1,RINT1,ZWILCH,C19orf25,ZW10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUP43,RCC1,RGPD8,CDCA2,NUPL2,SEH1L,NUP205,NDC1,NUP93,NUP155,NUP85,NUP160,NXF1,SUMO2,TMEM214,NUP37,NUP210,AAAS,SUMO1,SENP2,NUP107,SMPD4,TMEM209,UBE2I,NUP133,NUP188,GLE1,NUP98,NEMP1,NUP153,RANBP2,NUP35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLYWCH1,ABHD6,UFL1,UFM1,CDK5RAP3,UBA5,DDRGK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIBCH,ENO3,TBCA,FKBP1A,TAGLN3,FKBP1B,NME2,SOD1,ATP6V1C1,PIN1,ENO1,C1orf50,AHCY,FKBP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP3D1,AP3S2,RNF13,AP3B1,AP3S1,AP3M1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YLPM1,RBM12B,RBMX,ZNF638,TAF15,TWNK,ZNF326,APOBEC3B,RBMXL1,SAFB2,NCOA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBP1,WDR92,PDRG1,PAPSS2,RPAP3,PFDN2,PIH1D1,URI1,LRCH3,UXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHGDH,UBQLN4,RIDA,LETM1,UBQLN1,RAD23B,MTHFD1L,UBQLN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISOC1,AKR1A1,UPP1,ADH5,HMGCL,PCBP3,AKR1B15,UBE2F,ATOX1,RBP1,GOT2,AKR1D1,ARHGDIA,LDHAL6B,FABP5,MDH2,CFL2,ADK,GSTP1,GGA2,DSTN,ALDH5A1,TIAL1,AK2,PPIAL4D,GLRX,TAGLN,GSR,UBE2L3,TIA1,ATP6V1C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBE2S,ELMO3,USP6NL,RNF40,RUSC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EEF2,RPL27A,RPS15A,RPS2,RPL3,TTC37,RPLP1,RPL10A,ATP5C1,RPL27,NACA2,SERBP1,H1F0,HIST1H1B,RPL30,RIOX2,RPL38,HADHA,CCDC124,IGF2BP1,H2AFX,MYH7B,RPS17,RPL37,CANX,EIF2S1,RPL18A,HIST1H1D,RRBP1,TSR1,EEF1G,BTF3,PES1,HNRNPU,COX5B,RPS27,ATP5A1,SLC25A4,SND1,RPS27A,RPLP2,YBX3,RPL28,MEPCE,RPL24,NHP2,RPL22,RPL3L,FAU,IGF2BP3,EEF1B2,NAP1L1,SRPK2,RPL5,BAZ1B,RPF2,RPL19,MTHFD1,NAT10,RPS16,SRP14,NPM3,RPS4X,ATP5O,HIST1H1E,RPL13,RPL36,RBM34,G3BP1,RACK1,FBL,IFRD2,PUM3,EIF3B,RPL10,RPL35A,TUBA8,DDX47,YBX1,TUFM,HSP90AB1,EIF1AX,RPS8,RPS25,RPL12,RPS7,RRP15,RPS3A,NOP10,RPL35,RPS15,RPL23A,RPL29,RPS6,RPL14,RPL23,HSP90AA1,HNRNPC,RPS3,NCL,RPS23,RPL26,RPL15,RPSA,GRWD1,SLC25A6,PA2G4,SLC25A3,RPS9,MPG,NMNAT1,CALR,RPL6,RPS5,RPL18,UBA52,RPS11,RPL7,RPL21,NPM1,G3BP2,RPL4,PWP1,RPLP0,ZNF622,RPL37A,RPL39,RPS20,TRMT112,ZFP62,SLC25A5,USP10,RPS19,RPS10,NOL6,BYSL,RPL13A,RPL10L,RPL9,HIST1H1A,RPL36AL,DIMT1,SRPK1,SUPT16H,RPS18,RPS27L,RPS13,SSB,PRR11,EEF1A1,RPS21,RPS29,RPL8,NOP58,RPL32,NAP1L4,RPL7A,RPL11,RPL34,EBNA1BP2,NOLC1,RPS14,HIST1H1C,EIF5B,RPL22L1,PABPC1,RPL31,NSUN2,MTHFD1L,UTP20,RPS12,RPL26L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPA4,TGM1,S100A16,KPRP,S100A14,GSDMA,KLK7,ALOX12B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSS,GOLPH3L,RADIL,PPARGC1B,PPFIBP1,MLXIP,SETX,PNKD,ATRIP,PRMT9,DCUN1D5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PILRA,LRRTM4,ANTXR1,B4GALNT4,PILRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLR3H,GPN1,POLR3C,POLR3B,GPN3,POLR3E,POLR3F,POLR3G,POLR1C,POLR3A,CRCP,POLR3D,POLR3K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
