structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z
4542,12,7342,CX,"PrOR","preoptic region, left",1036729,96,87,84,-2.2,-7.8,3.5
4556,12,7350,CX,"PrOR","preoptic region, right",1009485,90,87,82,4.5,-5.5,3.3
4593,12,7358,CX,"SO","supraoptic nucleus, left",1009711,102,96,85,-8.8,-9.3,-7.0
4464,16,7501,CX,"DTLd","lateral group of nuclei, right, dorsal division",1042460,76,88,105,20.5,-30.3,4.4
4260,16,7352,CX,"S","subiculum, right",1028034,81,103,109,15.1,-35.4,-12.9
4263,16,7360,CX,"CA1","CA1 field, right",1032341,77,101,109,19.6,-35.2,-10.5
4264,16,7368,CX,"CA2","CA2 field, right",1032306,76,98,108,20.7,-34.0,-7.1
4506,16,7398,CX,"R","reticular nucleus of thalamus, left",1026445,114,79,106,-22.1,-31.8,15.0
4146,12,7493,CX,"MTG-i","middle temporal gyrus, right, inferior bank of gyrus",992976,48,113,83,51.8,-6.8,-27.2
4217,24,5151,CX,"SOG-s","superior occipital gyrus, right, superior bank of gyrus",1011989,72,71,162,25.6,-91.8,30.0
4286,15,7301,CX,"BCd","body of caudate nucleus, right",1033339,75,73,96,21.4,-19.9,21.1
4450,15,7309,CX,"DTA","anterior group of nuclei, right",1033338,87,75,94,7.9,-18.0,18.6
4455,15,7317,CX,"DTM","medial group of nuclei, right",1033336,87,82,97,8.0,-21.6,10.6
4487,15,7325,CX,"ILr","rostral group of intralaminar nuclei, right",1033337,82,78,96,13.6,-20.2,15.3
4492,15,7333,CX,"ILc","caudal group of intralaminar nuclei, right",1033335,84,87,100,11.5,-25.0,5.1
4512,15,7341,CX,"R","reticular nucleus of thalamus, right",1033389,73,83,99,23.8,-23.5,9.7
4455,15,7349,CX,"DTM","medial group of nuclei, right",1036746,86,82,97,9.2,-21.6,10.6
4282,15,7375,CX,"BCd","body of caudate nucleus, left",1035181,114,64,98,-22.4,-22.5,31.9
4395,15,7383,CX,"DTA","anterior group of nuclei, left",1035188,100,72,95,-6.7,-19.3,22.2
4400,15,7391,CX,"DTM","medial group of nuclei, left",1035187,103,81,100,-9.9,-25.1,12.1
4432,15,7304,CX,"ILr","rostral group of intralaminar nuclei, left",1035185,103,72,96,-10.0,-20.4,22.3
4437,15,7312,CX,"ILc","caudal group of intralaminar nuclei, left",1035186,108,83,103,-15.4,-28.6,10.0
4506,15,7224,CX,"R","reticular nucleus of thalamus, left",1035167,115,76,103,-23.3,-28.4,18.3
4507,15,7232,CX,"ZI","zona incerta, left",1044284,113,91,107,-20.9,-33.3,1.0
4400,15,7344,CX,"DTM","medial group of nuclei, left",1036869,102,81,100,-8.7,-25.1,12.1
4291,12,7357,CX,"Acb","nucleus accumbens, left",1041560,99,88,85,-5.5,-9.0,2.4
4301,12,7373,CX,"SptN","septal nuclei, left",1041581,93,79,83,1.1,-6.3,12.8
4304,12,7381,CX,"SptN","septal nuclei, right",1041582,89,80,81,5.6,-4.1,11.4
4307,12,7389,CX,"SI","substantia innominata, left",1003200,95,80,83,-1.1,-6.4,11.6
4314,12,7302,CX,"SI","substantia innominata, right",1003201,86,81,82,9.0,-5.2,10.3
4346,12,7310,CX,"BLA","basolateral nucleus, right",1009487,74,108,87,22.7,-11.5,-20.9
4355,12,7318,CX,"BMA","basomedial nucleus, right",1009489,78,105,88,18.2,-12.5,-17.3
4371,12,7326,CX,"COMA","cortico-medial group, right",1009685,80,100,88,15.9,-12.3,-11.4
4254,16,7405,CX,"CA1","CA1 field, left",1025261,116,98,112,-24.1,-39.1,-6.7
4255,16,7413,CX,"CA2","CA2 field, left",1025260,118,95,112,-26.4,-39.1,-3.2
4257,16,7429,CX,"CA4","CA4 field, left",1025284,115,96,111,-23.0,-37.9,-4.5
4258,16,7437,CX,"DG","dentate gyrus, left",1025285,114,96,111,-21.9,-37.9,-4.5
4281,16,7445,CX,"TCd","tail of caudate nucleus, left",1026442,124,92,113,-33.1,-40.1,0.4
4450,16,7321,CX,"DTA","anterior group of nuclei, right",1027161,86,79,101,9.2,-25.8,14.6
4472,16,7329,CX,"DTLv","lateral group of nuclei, right, ventral division",1034202,68,92,107,29.5,-32.5,-0.1
4483,16,7337,CX,"DTP","posterior group of nuclei, right",1034283,80,91,105,16.1,-30.5,0.9
4487,16,7345,CX,"ILr","rostral group of intralaminar nuclei, right",1046076,86,84,103,9.2,-28.2,8.9
4495,16,7353,CX,"LGd","dorsal lateral geniculate nucleus, right",1044958,77,95,107,19.5,-32.8,-3.6
4499,16,7361,CX,"MG","medial geniculate complex, right",1044974,84,95,106,11.6,-31.9,-3.8
4512,16,7369,CX,"R","reticular nucleus of thalamus, right",1028593,69,86,106,28.4,-31.2,6.9
4499,16,7377,CX,"MG","medial geniculate complex, right",1046083,83,95,106,12.8,-31.8,-3.8
4251,16,7397,CX,"S","subiculum, left",1025262,111,98,110,-18.5,-36.9,-6.9
4282,16,7453,CX,"BCd","body of caudate nucleus, left",1026444,111,71,102,-18.9,-27.1,24.0
4409,16,7469,CX,"DTLd","lateral group of nuclei, left, dorsal division",1047901,112,87,107,-19.8,-33.2,5.7
4432,16,7485,CX,"ILr","rostral group of intralaminar nuclei, left",1047900,105,81,102,-12.1,-27.3,12.3
4902,6,4993,CX,"IRoG","inferior rostral gyrus, right",983536,88,98,41,6.3,38.8,-13.7
4080,8,5001,CX,"fro","frontal operculum, right",992867,61,80,54,36.6,25.9,8.8
4114,20,4918,CX,"AnG-i","angular gyrus, left, inferior bank of gyrus",997871,131,69,141,-40.8,-69.9,30.2
4142,20,4926,CX,"MTG-s","middle temporal gyrus, left, superior bank of gyrus",997872,134,71,142,-44.2,-71.1,28.0
4143,20,4934,CX,"MTG-i","middle temporal gyrus, left, inferior bank of gyrus",997874,134,75,143,-44.1,-72.4,23.4
4142,20,4942,CX,"MTG-s","middle temporal gyrus, left, superior bank of gyrus",997873,132,71,142,-41.9,-71.1,28.0
4154,14,5009,CX,"ITG-l","inferior temporal gyrus, right, lateral bank of gyrus",998457,35,106,94,66.5,-18.3,-17.8
4120,20,4909,CX,"Pcu-s","precuneus, left, superior lateral bank of gyrus",997818,98,34,127,-4.4,-52.6,70.1
4121,20,4917,CX,"Pcu-i","precuneus, left, inferior lateral bank of gyrus",997819,96,50,126,-2.0,-52.1,51.1
4123,20,4925,CX,"Pcu-s","precuneus, right, superior lateral bank of gyrus",997816,92,38,128,2.4,-53.8,65.5
4117,20,4933,CX,"AnG-i","angular gyrus, right, inferior bank of gyrus",997853,49,65,134,50.9,-60.6,34.4
4146,20,4949,CX,"MTG-i","middle temporal gyrus, right, inferior bank of gyrus",997849,54,93,137,45.6,-65.0,1.7
4155,20,4957,CX,"ITG-mts","inferior temporal gyrus, right, bank of mts",997848,53,95,137,46.8,-65.1,-0.6
4124,20,4965,CX,"Pcu-i","precuneus, right, inferior lateral bank of gyrus",997857,85,71,130,10.6,-57.1,26.8
4186,20,4973,CX,"Cun-pest","cuneus, left, peristriate",997862,97,77,126,-2.8,-53.2,19.4
4193,20,4981,CX,"LiG-pest","lingual gyrus, left, peristriate",997864,105,94,138,-11.5,-67.1,0.6
4194,20,4989,CX,"LiG-str","lingual gyrus, left, striate",997863,99,88,134,-4.9,-62.4,7.2
4197,20,4902,CX,"LiG-str","lingual gyrus, right, striate",997859,82,84,134,14.1,-61.9,12.0
4241,20,4910,CX,"CgGr-i","cingulate gyrus, retrosplenial part, right, inferior bank of gyrus",997858,72,80,133,25.3,-60.5,16.6
4153,20,4950,CX,"ITG-its","inferior temporal gyrus, right, bank of the its",997900,56,100,137,43.5,-65.3,-6.5
4196,20,4958,CX,"LiG-pest","lingual gyrus, right, peristriate",997897,86,92,136,9.7,-64.5,2.7
4203,20,4966,CX,"OTG-s","occipito-temporal gyrus, right, superior bank of gyrus",997899,57,103,137,42.4,-65.5,-10.1
4204,20,4974,CX,"OTG-i","occipito-temporal gyrus, right, inferior bank of gyrus",997898,73,98,137,24.4,-65.6,-4.2
4149,20,4982,CX,"ITG-its","inferior temporal gyrus, left, bank of the its",997957,140,95,144,-50.6,-74.4,-0.1
4150,20,4990,CX,"ITG-l","inferior temporal gyrus, left, lateral bank of gyrus",997956,144,95,144,-55.1,-74.4,-0.1
4019,14,5017,CX,"PrG-il","precentral gyrus, right, inferior lateral aspect of gyrus",998405,60,33,91,37.8,-12.6,67.7
4020,14,5025,CX,"PrG-cs","precentral gyrus, right, bank of the central sulcus",998404,53,54,92,45.8,-14.4,43.1
4092,14,5033,CX,"PoG-cs","postcentral gyrus, right, bank of the central sulcus",998403,50,52,93,49.2,-15.4,45.6
4093,14,5041,CX,"PoG-sl","postcentral gyrus, right, superior lateral aspect of gyrus",998402,48,44,94,51.3,-16.1,55.1
4012,12,5066,CX,"PrG-prc","precentral gyrus, left, bank of the precentral sulcus",995243,126,47,79,-36.2,-1.3,50.0
4167,12,5026,CX,"HG","Heschl's gyrus, right",995072,54,98,83,45.0,-6.3,-9.5
4179,12,5034,CX,"PLP","planum polare, right",995073,57,102,83,41.7,-6.5,-14.2
4271,12,5042,CX,"LIG","long insular gyri, right",995074,55,88,83,43.8,-6.0,2.2
4289,12,5050,CX,"Pu","putamen, right",995068,68,83,84,29.2,-7.1,8.2
4298,12,5058,CX,"GPe","globus pallidus, external segment, right",995067,73,85,84,23.6,-7.3,5.8
4023,12,5049,CX,"SFG-m","superior frontal gyrus, left, medial bank of gyrus",993142,100,49,79,-7.1,-0.9,47.7
4026,12,5057,CX,"SFG-m","superior frontal gyrus, right, medial bank of gyrus",993139,86,51,75,8.6,3.6,44.9
4223,12,5065,CX,"CgGf-s","cingulate gyrus, frontal part, left, superior bank of gyrus",993141,100,54,79,-7.0,-1.1,41.8
4224,12,5073,CX,"CgGf-i","cingulate gyrus, frontal part, left, inferior bank of gyrus",993140,95,60,79,-1.4,-1.2,34.7
4226,12,5081,CX,"CgGf-s","cingulate gyrus, frontal part, right, superior bank of gyrus",993138,86,55,76,8.6,2.4,40.3
4227,12,4994,CX,"CgGf-i","cingulate gyrus, frontal part, right, inferior bank of gyrus",993137,88,64,79,6.5,-1.3,30.0
4282,12,5002,CX,"BCd","body of caudate nucleus, left",995477,101,72,81,-8.0,-4.0,20.8
4286,12,5010,CX,"BCd","body of caudate nucleus, right",995474,78,73,83,17.9,-5.8,19.9
9222,12,5018,CX,"cc","corpus callosum",995484,87,68,81,7.7,-3.6,25.5
4012,10,7105,CX,"PrG-prc","precentral gyrus, left, bank of the precentral sulcus",978417,138,70,70,-49.6,7.4,22.0
4117,18,7113,CX,"AnG-i","angular gyrus, right, inferior bank of gyrus",997607,36,68,125,65.4,-50.6,30.0
4248,14,5161,CX,"PHG-cos","parahippocampal gyrus, right, bank of the cos",1009764,67,113,94,30.7,-19.2,-26.1
4187,24,5144,CX,"Cun-str","cuneus, left, striate",1012032,105,92,164,-11.2,-95.4,5.5
4094,16,5138,CX,"PoG-il","postcentral gyrus, right, inferior lateral aspect of gyrus",1010596,59,34,105,39.1,-27.9,67.9
4113,22,5118,CX,"AnG-s","angular gyrus, left, superior bank of gyrus",1011440,119,62,150,-27.3,-79.2,39.4
4472,14,7121,CX,"DTLv","lateral group of nuclei, right, ventral division",1029329,79,84,89,16.9,-12.8,7.5
4286,13,7129,CX,"BCd","body of caudate nucleus, right",1035533,81,73,88,14.6,-11.3,20.3
4296,13,7137,CX,"GPi","globus pallidus, internal segment, left",1035534,110,86,93,-17.8,-17.8,5.5
4472,15,7145,CX,"DTLv","lateral group of nuclei, right, ventral division",1034173,77,84,99,19.3,-23.7,8.5
4472,15,7153,CX,"DTLv","lateral group of nuclei, right, ventral division",1036477,76,84,99,20.4,-23.6,8.5
4417,15,7161,CX,"DTLv","lateral group of nuclei, left, ventral division",1035172,111,77,102,-18.8,-27.3,17.0
4247,12,7169,CX,"PHG-l","parahippocampal gyrus, right, lateral bank of gyrus",1036785,82,111,87,13.8,-11.7,-24.5
4298,12,7177,CX,"GPe","globus pallidus, external segment, right",1036720,78,87,84,18.0,-7.4,3.5
4164,16,7185,CX,"FuG-cos","fusiform gyrus, right, bank of cos",1042434,67,103,110,30.8,-36.2,-12.7
4248,16,7193,CX,"PHG-cos","parahippocampal gyrus, right, bank of the cos",1042433,69,102,109,28.5,-35.1,-11.7
4464,16,7106,CX,"DTLd","lateral group of nuclei, right, dorsal division",1034195,75,88,105,21.6,-30.3,4.4
4464,16,7114,CX,"DTLd","lateral group of nuclei, right, dorsal division",1042460,77,88,105,19.4,-30.4,4.4
4304,12,5691,CX,"SptN","septal nuclei, right",996329,90,76,82,4.4,-5.1,16.2
4363,13,7049,CX,"CeA","central nucleus, right",1021896,71,96,92,26.0,-16.4,-6.3
4537,13,7027,CX,"Pa","paraventricular nuclei, right of thalamus, right",1021810,93,88,94,1.3,-18.7,3.3
4395,13,7035,CX,"DTA","anterior group of nuclei, left",1021816,93,81,92,1.2,-16.2,11.3
4417,13,7043,CX,"DTLv","lateral group of nuclei, left, ventral division",1021817,97,81,93,-3.2,-17.4,11.4
4455,13,7051,CX,"DTM","medial group of nuclei, right",1021811,90,85,95,4.7,-19.6,6.9
4534,13,7059,CX,"Pa","paraventricular nuclei, left of thalamus, left",1021983,92,88,94,2.4,-18.6,3.3
4507,13,7067,CX,"ZI","zona incerta, left",1020675,99,91,95,-5.4,-20.0,-0.2
9074,13,7075,CX,"SNC","substantia nigra, pars compacta, left",1020673,105,98,94,-12.0,-19.3,-8.5
4400,13,7083,CX,"DTM","medial group of nuclei, left",1021984,93,84,93,1.3,-17.4,7.9
4518,13,7091,CX,"Sb","subthalamic nucleus, left",1020674,102,91,95,-8.7,-20.0,-0.2
9078,13,7099,CX,"SNR","substantia nigra, pars reticulata, right",1020672,81,99,92,14.9,-16.7,-9.8
4264,13,7073,CX,"CA2","CA2 field, right",1025580,70,103,91,27.2,-15.6,-14.6
4266,13,7081,CX,"CA4","CA4 field, right",1025582,70,106,91,27.2,-15.7,-18.2
4367,13,7089,CX,"COMA","cortico-medial group, left",1025948,116,96,93,-24.4,-18.3,-6.3
4360,13,7097,CX,"CeA","central nucleus, left",1025957,118,97,92,-26.6,-17.3,-7.5
4256,13,7010,CX,"CA3","CA3 field, left",1029979,117,102,92,-25.5,-17.5,-13.4
4299,13,7018,CX,"GPi","globus pallidus, internal segment, right",1034816,76,90,93,20.4,-17.3,0.9
4512,13,7034,CX,"R","reticular nucleus of thalamus, right",1021809,84,81,93,11.3,-17.1,11.4
4573,13,7042,CX,"PVH","paraventricular nucleus of the hypothalamus, left",1034023,93,86,94,1.3,-18.6,5.6
13005,13,7050,CX,"LHM","lateral hypothalamic area, mammillary region, left",1020687,102,96,94,-8.7,-19.2,-6.1
4604,13,7058,CX,"PVH","paraventricular nucleus of the hypothalamus, right",1035504,91,84,95,3.5,-19.6,8.1
13006,13,7066,CX,"LHM","lateral hypothalamic area, mammillary region, right",1020688,84,95,93,11.5,-17.7,-5.0
4671,13,7074,CX,"MB","mammillary body, left",1023598,103,98,94,-9.8,-19.3,-8.5
4679,13,7082,CX,"PHA","posterior hypothalamic area, left",1020689,98,95,95,-4.2,-20.1,-4.9
4685,13,7090,CX,"MB","mammillary body, right",1020662,107,104,92,-14.2,-17.4,-15.8
4693,13,7098,CX,"PHA","posterior hypothalamic area, right",1020690,87,91,94,8.1,-18.7,-0.2
4450,13,7011,CX,"DTA","anterior group of nuclei, right",1021807,90,79,92,4.6,-16.1,13.7
4260,13,7009,CX,"S","subiculum, right",1026201,75,110,91,21.7,-15.9,-22.9
4263,13,7017,CX,"CA1","CA1 field, right",1025579,75,104,91,21.6,-15.7,-15.8
4285,13,7025,CX,"TCd","tail of caudate nucleus, right",1025471,64,105,91,33.9,-15.5,-17.0
4346,13,7033,CX,"BLA","basolateral nucleus, right",1023623,71,98,91,26.0,-15.4,-8.8
4355,13,7041,CX,"BMA","basomedial nucleus, right",1023622,70,98,91,27.2,-15.4,-8.8
4371,13,7057,CX,"COMA","cortico-medial group, right",1025424,71,99,91,26.0,-15.4,-9.9
